account_id,order_count,return_count,refund_count,total_spend,average_order_value,account_age_days,device_count,ip_count,payment_instrument_count,return_rate,refund_rate,high_value_order_count,suspicious_activity_score,device_type,primary_payment_method,abuse_label
ACC_LEGIT_STD_01918,7,1,1,444.58,61.32,267,1,1,2,0.1429,0.1429,0,0.0201,mobile_android,apple_pay,0
ACC_LEGIT_STD_02173,10,0,0,629.41,68.39,602,2,1,1,0.0,0.0,0,0.0564,desktop_safari,debit_card,0
ACC_LEGIT_NEW_00037,4,0,0,206.32,51.58,39,1,1,1,0.0,0.0,0,0.0866,mobile_android,debit_card,0
ACC_LEGIT_STD_00606,15,0,0,795.04,52.74,1002,1,1,1,0.0,0.0,1,0.0642,mobile_android,debit_card,0
ACC_LEGIT_NEW_00217,2,0,0,118.26,59.13,42,1,2,1,0.0,0.0,0,0.0863,mobile_ios,credit_card,0
ACC_LEGIT_STD_01225,5,0,0,424.88,79.72,198,1,1,1,0.0,0.0,0,0.0417,mobile_ios,debit_card,0
ACC_LEGIT_STD_00203,2,0,0,99.52,48.77,199,1,2,2,0.0,0.0,0,0.2664,mobile_ios,credit_card,0
ACC_LEGIT_STD_00604,9,1,1,353.65,37.55,583,1,1,1,0.1111,0.1111,0,0.0156,mobile_android,debit_card,0
ACC_LEGIT_STD_00373,9,1,1,524.45,62.33,745,1,1,1,0.1111,0.1111,0,0.0635,desktop_safari,credit_card,0
ACC_LEGIT_STD_00581,9,0,0,1036.89,107.17,619,1,2,1,0.0,0.0,2,0.1174,mobile_android,debit_card,0
ACC_LEGIT_STD_02622,4,0,0,339.17,83.07,305,1,1,1,0.0,0.0,1,0.1747,mobile_android,apple_pay,0
ACC_LEGIT_STD_02927,3,0,0,155.73,50.16,380,1,1,1,0.0,0.0,0,0.1743,desktop_chrome,credit_card,0
ACC_LEGIT_STD_01581,9,1,1,377.23,41.84,196,1,1,1,0.1111,0.1111,1,0.0248,mobile_ios,credit_card,0
ACC_LEGIT_NEW_00366,2,0,0,105.44,52.72,35,1,1,1,0.0,0.0,0,0.3205,mobile_android,debit_card,0
ACC_LEGIT_STD_02091,13,2,2,870.94,65.44,678,1,2,2,0.1538,0.1538,1,0.0078,mobile_android,credit_card,0
ACC_WARD_00048,18,13,12,3861.41,209.35,120,1,1,2,0.7222,0.6667,8,0.6806,mobile_android,credit_card,1
ACC_RING_009_0144,6,5,4,587.94,97.99,35,5,3,3,0.8333,0.6667,3,0.7745,emulator_bot,crypto_gift_card,1
ACC_LEGIT_NEW_00086,1,0,0,57.33,57.33,25,1,1,1,0.0,0.0,0,0.3452,mobile_android,credit_card,0
ACC_LEGIT_STD_02315,4,1,1,214.69,57.4,308,1,1,1,0.25,0.25,0,0.0869,mobile_android,debit_card,0
ACC_LEGIT_STD_00335,15,0,0,1410.09,96.4,528,1,3,1,0.0,0.0,1,0.0114,mobile_android,debit_card,0
ACC_LEGIT_STD_01845,7,2,2,297.55,40.13,398,1,3,1,0.2857,0.2857,0,0.0076,mobile_android,debit_card,0
ACC_LEGIT_STD_02338,13,1,1,1009.18,72.87,724,1,1,1,0.0769,0.0769,0,0.05,desktop_chrome,apple_pay,0
ACC_LEGIT_STD_00577,14,3,3,890.75,65.82,544,1,1,1,0.2143,0.2143,1,0.2063,mobile_android,credit_card,0
ACC_WARD_00231,33,23,20,6096.56,193.26,65,2,1,2,0.697,0.6061,24,0.6038,mobile_ios,credit_card,1
ACC_LEGIT_STD_00214,2,0,0,90.1,47.04,233,1,1,1,0.0,0.0,0,0.0155,mobile_ios,credit_card,0
ACC_LEGIT_NEW_00320,1,0,0,84.01,84.01,20,1,2,1,0.0,0.0,0,0.341,mobile_ios,credit_card,0
ACC_LEGIT_STD_02922,3,0,0,369.08,114.24,337,3,1,1,0.0,0.0,2,0.0266,mobile_android,credit_card,0
ACC_LEGIT_ACT_00356,32,10,8,2537.21,78.33,700,1,1,2,0.3125,0.25,5,0.3599,mobile_ios,paypal,0
ACC_LEGIT_STD_01706,11,3,1,697.65,60.58,536,1,3,1,0.2727,0.0909,0,0.0512,mobile_android,debit_card,0
ACC_LEGIT_STD_00499,1,0,0,82.57,83.51,190,1,1,1,0.0,0.0,0,0.2577,desktop_safari,apple_pay,0
ACC_LEGIT_STD_00393,7,1,1,483.75,74.14,411,1,2,1,0.1429,0.1429,0,0.0125,mobile_ios,apple_pay,0
ACC_LEGIT_STD_02199,8,0,0,693.67,82.8,496,1,2,1,0.0,0.0,0,0.0096,mobile_android,credit_card,0
ACC_SLOW_00098,15,8,6,775.8,51.72,174,2,1,3,0.5333,0.4,3,0.6366,mobile_ios,virtual_card,1
ACC_RING_032_0234,24,16,13,3359.04,139.96,7,4,6,5,0.6667,0.5417,11,0.812,emulator_bot,virtual_card,1
ACC_LEGIT_ACT_00518,38,8,7,2639.77,70.17,753,2,2,1,0.2105,0.1842,8,0.1342,desktop_chrome,debit_card,0
ACC_LEGIT_ACT_00363,26,5,4,1121.85,42.32,94,1,1,1,0.1923,0.1538,5,0.156,mobile_ios,credit_card,0
ACC_LEGIT_STD_00573,6,0,0,129.73,23.09,357,1,4,1,0.0,0.0,0,0.0992,mobile_android,debit_card,0
ACC_LEGIT_ACT_00643,16,3,2,1494.08,94.4,448,3,1,1,0.1875,0.125,1,0.3365,desktop_chrome,apple_pay,0
ACC_LEGIT_ACT_00649,48,20,16,6091.42,124.25,716,3,2,1,0.4167,0.3333,12,0.2129,desktop_chrome,debit_card,0
ACC_SLOW_00112,17,7,6,1898.73,111.69,201,1,1,2,0.4118,0.3529,5,0.4543,mobile_ios,paypal,1
ACC_LEGIT_STD_00097,5,0,0,339.9,66.23,290,1,1,1,0.0,0.0,0,0.0542,mobile_android,credit_card,0
ACC_LEGIT_ACT_00741,39,17,14,1639.33,43.47,394,3,3,2,0.4359,0.359,11,0.0952,mobile_ios,debit_card,0
ACC_LEGIT_STD_00713,4,0,0,199.78,52.29,303,1,1,1,0.0,0.0,0,0.0177,mobile_ios,debit_card,0
ACC_LEGIT_STD_02695,12,0,0,910.75,79.0,505,1,1,1,0.0,0.0,1,0.3079,mobile_android,credit_card,0
ACC_LEGIT_ACT_00362,30,7,6,3693.32,121.73,452,1,1,3,0.2333,0.2,7,0.353,mobile_ios,credit_card,0
ACC_LEGIT_STD_02561,8,0,0,441.51,56.09,351,1,1,2,0.0,0.0,1,0.1629,mobile_android,debit_card,0
ACC_LEGIT_STD_00908,1,0,0,79.87,78.48,178,1,3,1,0.0,0.0,0,0.0171,desktop_chrome,paypal,0
ACC_LEGIT_STD_00549,1,0,0,32.53,35.0,195,1,3,1,0.0,0.0,0,0.0419,mobile_ios,credit_card,0
ACC_LEGIT_STD_01349,14,0,0,1105.01,74.79,641,1,1,1,0.0,0.0,1,0.0075,mobile_android,credit_card,0
ACC_SLOW_00033,7,3,2,624.61,89.23,52,2,3,1,0.4286,0.2857,2,0.6316,mobile_android,credit_card,1
ACC_LEGIT_ACT_00717,52,24,23,4915.15,90.56,853,1,3,1,0.4615,0.4423,10,0.0972,mobile_ios,paypal,0
ACC_LEGIT_NEW_00075,2,0,0,50.92,25.46,15,1,1,1,0.0,0.0,0,0.0358,mobile_ios,apple_pay,0
ACC_LEGIT_ACT_00358,27,8,7,1394.45,54.21,150,2,3,2,0.2963,0.2593,8,0.1084,mobile_ios,credit_card,0
ACC_RING_036_0238,10,9,7,1297.6,129.76,14,5,4,8,0.9,0.7,3,0.7296,emulator_bot,virtual_card,1
ACC_LEGIT_STD_02757,10,0,0,471.15,44.02,620,1,3,1,0.0,0.0,0,0.1645,desktop_chrome,debit_card,0
ACC_LEGIT_STD_02502,23,0,0,699.64,29.77,1102,1,2,1,0.0,0.0,1,0.0363,desktop_chrome,paypal,0
ACC_LEGIT_NEW_00232,2,0,0,69.86,34.93,25,1,1,1,0.0,0.0,0,0.028,mobile_android,credit_card,0
ACC_WARD_00238,57,39,34,12396.5,220.16,130,2,1,2,0.6842,0.5965,32,0.7431,mobile_ios,paypal,1
ACC_RING_043_0312,22,17,14,2952.4,134.2,37,3,6,3,0.7727,0.6364,16,0.919,emulator_bot,virtual_card,1
ACC_LEGIT_STD_00575,11,1,1,565.03,54.23,437,2,2,3,0.0909,0.0909,0,0.0459,desktop_chrome,credit_card,0
ACC_LEGIT_STD_01931,10,0,0,887.79,88.29,469,1,1,1,0.0,0.0,0,0.0922,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00723,40,17,14,4985.79,123.0,728,2,2,2,0.425,0.35,8,0.4193,mobile_ios,credit_card,0
ACC_LEGIT_STD_01027,14,1,0,793.84,59.9,563,2,1,1,0.0714,0.0,3,0.0248,mobile_android,debit_card,0
ACC_LEGIT_STD_01069,4,0,0,306.87,73.31,122,1,1,1,0.0,0.0,0,0.0073,mobile_ios,credit_card,0
ACC_SLOW_00132,6,3,2,743.04,123.84,93,3,1,1,0.5,0.3333,2,0.4091,mobile_android,virtual_card,1
ACC_RING_012_0281,6,4,3,672.18,112.03,16,4,9,4,0.6667,0.5,3,0.8441,mobile_android,crypto_gift_card,1
ACC_LEGIT_STD_00749,5,1,1,214.84,40.78,521,2,2,1,0.2,0.2,0,0.0205,mobile_android,debit_card,0
ACC_WARD_00066,30,19,17,3329.53,113.73,230,3,2,2,0.6333,0.5667,21,0.7653,mobile_android,paypal,1
ACC_LEGIT_STD_02557,12,0,0,481.22,39.14,406,1,3,2,0.0,0.0,0,0.0107,desktop_safari,credit_card,0
ACC_LEGIT_STD_01094,9,3,2,661.14,68.1,498,1,1,1,0.3333,0.2222,0,0.0086,mobile_ios,apple_pay,0
ACC_LEGIT_ACT_00183,29,7,5,2155.76,71.36,457,2,3,2,0.2414,0.1724,4,0.2329,desktop_chrome,debit_card,0
ACC_LEGIT_STD_01947,5,0,0,288.9,55.86,372,1,1,1,0.0,0.0,0,0.0305,mobile_ios,debit_card,0
ACC_RING_009_0010,18,14,13,1226.7,68.15,7,7,6,5,0.7778,0.7222,7,0.8274,desktop_chrome,crypto_gift_card,1
ACC_RING_043_0111,27,24,23,4056.48,150.24,12,3,6,4,0.8889,0.8519,14,0.825,emulator_bot,virtual_card,1
ACC_RING_054_0256,11,9,8,1925.44,175.04,6,3,4,4,0.8182,0.7273,4,0.8851,emulator_bot,virtual_card,1
ACC_LEGIT_STD_01544,15,0,0,1350.61,93.33,665,1,1,2,0.0,0.0,2,0.0401,mobile_android,credit_card,0
ACC_LEGIT_ACT_00791,23,8,7,2862.12,125.03,561,1,1,2,0.3478,0.3043,5,0.202,mobile_ios,credit_card,0
ACC_LEGIT_STD_00569,14,4,2,926.21,61.56,597,2,1,1,0.2857,0.1429,0,0.0235,mobile_ios,credit_card,0
ACC_LEGIT_NEW_00031,1,0,0,19.36,19.36,20,1,1,1,0.0,0.0,0,0.085,mobile_ios,apple_pay,0
ACC_LEGIT_STD_01770,11,1,0,1008.87,88.21,689,1,2,1,0.0909,0.0,1,0.0268,desktop_safari,debit_card,0
ACC_LEGIT_STD_01934,10,0,0,508.11,50.86,326,1,1,1,0.0,0.0,0,0.0083,mobile_ios,credit_card,0
ACC_LEGIT_STD_02822,16,1,1,1240.66,77.17,526,1,2,1,0.0625,0.0625,1,0.0359,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00119,15,5,4,1206.6,77.18,235,1,1,2,0.3333,0.2667,6,0.2243,mobile_ios,debit_card,0
ACC_LEGIT_ACT_00840,33,13,11,3397.91,101.04,293,1,2,2,0.3939,0.3333,7,0.0726,mobile_android,paypal,0
ACC_LEGIT_STD_00283,1,1,0,77.46,82.63,214,1,1,1,1.0,0.0,0,0.0347,mobile_ios,credit_card,0
ACC_WARD_00166,52,40,35,7062.15,138.75,61,2,1,1,0.7692,0.6731,35,0.6395,mobile_ios,credit_card,1
ACC_LEGIT_STD_01268,26,4,4,2615.9,99.61,1181,1,1,1,0.1538,0.1538,1,0.0518,mobile_android,debit_card,0
ACC_LEGIT_STD_00336,5,0,0,291.6,63.02,208,2,1,2,0.0,0.0,0,0.0905,mobile_ios,credit_card,0
ACC_LEGIT_STD_00267,4,3,3,174.38,41.25,186,1,2,1,0.75,0.75,0,0.0199,mobile_android,apple_pay,0
ACC_LEGIT_STD_00017,5,0,0,288.74,56.34,406,2,1,2,0.0,0.0,0,0.1141,desktop_chrome,credit_card,0
ACC_LEGIT_STD_00136,2,0,0,156.37,75.67,198,1,3,1,0.0,0.0,0,0.0009,mobile_ios,debit_card,0
ACC_LEGIT_STD_00142,5,1,1,386.8,74.37,326,1,1,1,0.2,0.2,0,0.1544,desktop_chrome,debit_card,0
ACC_LEGIT_STD_00669,5,0,0,431.16,90.99,555,1,2,2,0.0,0.0,0,0.0023,mobile_ios,paypal,0
ACC_LEGIT_STD_01095,7,0,0,734.25,99.22,190,1,4,1,0.0,0.0,0,0.1504,desktop_safari,paypal,0
ACC_LEGIT_NEW_00039,2,0,0,157.3,78.65,30,1,1,1,0.0,0.0,0,0.0121,mobile_ios,apple_pay,0
ACC_LEGIT_STD_02728,8,0,0,676.68,79.9,299,1,2,1,0.0,0.0,0,0.0466,mobile_ios,credit_card,0
ACC_LEGIT_STD_01439,26,0,0,1598.44,60.7,1023,1,2,1,0.0,0.0,2,0.0003,mobile_ios,debit_card,0
ACC_LEGIT_STD_00465,6,1,0,470.65,77.8,233,2,2,1,0.1667,0.0,1,0.0422,mobile_ios,credit_card,0
ACC_LEGIT_STD_01872,11,0,0,1034.12,94.52,629,1,2,1,0.0,0.0,0,0.0822,mobile_ios,credit_card,0
ACC_LEGIT_STD_02250,13,0,0,885.23,68.77,587,1,1,1,0.0,0.0,1,0.2878,mobile_ios,debit_card,0
ACC_LEGIT_STD_01835,6,0,0,365.68,64.08,302,1,1,1,0.0,0.0,0,0.0762,mobile_android,debit_card,0
ACC_LEGIT_STD_02588,10,0,0,323.08,34.2,430,1,2,2,0.0,0.0,0,0.0448,mobile_android,credit_card,0
ACC_LEGIT_ACT_00658,32,7,5,3177.29,97.85,164,2,3,3,0.2188,0.1562,5,0.198,desktop_chrome,debit_card,0
ACC_LEGIT_STD_01261,2,0,0,123.91,65.73,243,1,1,1,0.0,0.0,0,0.2578,mobile_ios,credit_card,0
ACC_LEGIT_STD_02973,13,1,1,867.9,65.91,593,1,1,1,0.0769,0.0769,0,0.0057,mobile_ios,credit_card,0
ACC_RING_047_0048,26,18,15,4291.04,165.04,5,3,4,5,0.6923,0.5769,11,0.7623,emulator_bot,virtual_card,1
ACC_LEGIT_STD_02062,4,1,1,295.38,79.14,410,1,1,1,0.25,0.25,1,0.0549,mobile_android,debit_card,0
ACC_LEGIT_STD_01933,29,5,5,1412.67,46.24,1138,1,1,1,0.1724,0.1724,1,0.013,mobile_android,credit_card,0
ACC_LEGIT_ACT_00556,23,6,5,1835.22,81.27,594,2,2,1,0.2609,0.2174,5,0.1127,mobile_android,credit_card,0
ACC_LEGIT_STD_01322,12,1,1,951.68,82.25,413,3,2,1,0.0833,0.0833,1,0.0577,desktop_chrome,credit_card,0
ACC_LEGIT_NEW_00095,1,0,0,77.64,77.64,23,1,1,1,0.0,0.0,0,0.2377,mobile_ios,debit_card,0
ACC_LEGIT_STD_01490,10,0,0,631.99,62.09,534,1,3,1,0.0,0.0,1,0.0017,desktop_chrome,credit_card,0
ACC_LEGIT_STD_01068,7,0,0,534.71,76.36,154,2,1,1,0.0,0.0,0,0.0736,mobile_ios,credit_card,0
ACC_LEGIT_STD_00230,12,0,0,652.36,53.28,518,1,1,1,0.0,0.0,0,0.0007,mobile_android,credit_card,0
ACC_LEGIT_STD_02295,3,0,0,181.71,60.53,347,1,1,2,0.0,0.0,0,0.0011,mobile_android,credit_card,0
ACC_LEGIT_STD_00829,3,0,0,264.84,88.6,202,1,1,2,0.0,0.0,0,0.0475,mobile_android,credit_card,0
ACC_LEGIT_ACT_00202,53,24,19,6507.36,119.48,508,1,2,3,0.4528,0.3585,6,0.3324,mobile_ios,credit_card,0
ACC_LEGIT_STD_01007,20,0,0,1381.11,68.32,982,1,1,1,0.0,0.0,1,0.0668,mobile_android,debit_card,0
ACC_LEGIT_STD_00860,15,2,2,1423.45,88.08,394,1,2,1,0.1333,0.1333,0,0.0238,mobile_android,debit_card,0
ACC_LEGIT_STD_00565,12,1,1,725.02,59.32,489,2,1,1,0.0833,0.0833,0,0.1441,mobile_android,apple_pay,0
ACC_LEGIT_STD_00943,22,0,0,1787.98,82.65,795,1,1,2,0.0,0.0,2,0.0292,mobile_ios,credit_card,0
ACC_WARD_00145,58,39,34,12270.11,216.68,30,1,3,2,0.6724,0.5862,27,0.5646,mobile_ios,paypal,1
ACC_LEGIT_STD_00353,3,0,0,219.5,69.06,118,1,1,1,0.0,0.0,0,0.076,mobile_ios,credit_card,0
ACC_LEGIT_STD_02355,9,0,0,644.08,75.61,473,3,3,1,0.0,0.0,1,0.1675,mobile_ios,credit_card,0
ACC_LEGIT_STD_02775,9,1,1,849.7,91.72,337,2,2,2,0.1111,0.1111,1,0.0966,mobile_android,paypal,0
ACC_RING_018_0153,9,6,5,1315.8,146.2,37,3,4,3,0.6667,0.5556,4,0.7256,emulator_bot,virtual_card,1
ACC_LEGIT_STD_02671,6,1,1,294.64,48.93,337,2,2,1,0.1667,0.1667,0,0.049,desktop_chrome,credit_card,0
ACC_LEGIT_STD_01715,6,0,0,335.63,59.77,267,2,1,2,0.0,0.0,0,0.0288,mobile_ios,credit_card,0
ACC_WARD_00058,35,26,23,4626.32,134.13,107,1,2,1,0.7429,0.6571,15,0.7502,desktop_chrome,paypal,1
ACC_RING_048_0116,9,7,6,1497.6,166.4,26,5,6,4,0.7778,0.6667,4,0.7927,desktop_chrome,crypto_gift_card,1
ACC_LEGIT_STD_01676,6,0,0,573.4,93.32,386,2,3,1,0.0,0.0,0,0.054,desktop_chrome,credit_card,0
ACC_LEGIT_STD_00655,12,0,0,843.1,75.59,752,1,1,1,0.0,0.0,1,0.0684,mobile_ios,credit_card,0
ACC_LEGIT_STD_02540,12,0,0,1020.19,92.3,588,1,3,2,0.0,0.0,1,0.048,mobile_android,debit_card,0
ACC_LEGIT_ACT_00804,41,17,14,1583.98,38.93,726,4,1,1,0.4146,0.3415,7,0.0926,mobile_android,paypal,0
ACC_LEGIT_NEW_00119,1,0,0,54.47,54.47,7,1,1,1,0.0,0.0,0,0.3873,mobile_android,debit_card,0
ACC_LEGIT_STD_02186,13,2,2,835.11,65.07,752,1,2,3,0.1538,0.1538,1,0.0726,mobile_android,credit_card,0
ACC_LEGIT_NEW_00338,3,1,1,103.05,34.35,35,1,1,1,0.3333,0.3333,0,0.1812,mobile_ios,debit_card,0
ACC_SLOW_00123,17,7,5,1587.97,93.41,65,1,3,1,0.4118,0.2941,6,0.736,mobile_ios,credit_card,1
ACC_SLOW_00088,15,8,6,1490.7,99.38,193,2,2,1,0.5333,0.4,4,0.4495,mobile_ios,paypal,1
ACC_WARD_00065,25,19,16,3591.07,149.38,157,1,1,2,0.76,0.64,18,0.7092,mobile_android,paypal,1
ACC_LEGIT_NEW_00134,2,1,1,56.16,28.08,43,1,1,1,0.5,0.5,0,0.0737,desktop_chrome,debit_card,0
ACC_LEGIT_STD_02024,8,2,2,659.12,80.04,184,2,1,1,0.25,0.25,1,0.0198,mobile_android,debit_card,0
ACC_LEGIT_STD_00218,5,0,0,358.52,70.55,446,1,1,2,0.0,0.0,0,0.0559,mobile_ios,credit_card,0
ACC_LEGIT_STD_00462,6,0,0,637.75,100.09,386,1,1,1,0.0,0.0,0,0.0886,mobile_android,credit_card,0
ACC_LEGIT_ACT_00365,18,5,4,2161.4,120.73,222,2,2,3,0.2778,0.2222,2,0.119,desktop_chrome,apple_pay,0
ACC_WARD_00127,31,20,17,4721.73,156.31,208,2,4,1,0.6452,0.5484,16,0.7489,mobile_ios,paypal,1
ACC_RING_022_0090,14,11,10,2101.82,150.13,15,4,6,5,0.7857,0.7143,8,0.7271,emulator_bot,credit_card,1
ACC_LEGIT_STD_01372,5,0,0,381.55,79.09,292,2,1,1,0.0,0.0,0,0.0106,mobile_ios,paypal,0
ACC_LEGIT_STD_00911,3,1,1,308.16,97.85,176,1,2,1,0.3333,0.3333,0,0.2183,mobile_ios,debit_card,0
ACC_WARD_00083,49,37,32,8555.73,168.89,151,2,2,1,0.7551,0.6531,26,0.6097,mobile_android,virtual_card,1
ACC_LEGIT_STD_01499,23,0,0,1711.86,79.77,685,1,1,1,0.0,0.0,4,0.0375,desktop_chrome,debit_card,0
ACC_LEGIT_STD_02720,11,0,0,340.81,30.87,201,1,3,2,0.0,0.0,0,0.0345,mobile_ios,credit_card,0
ACC_LEGIT_STD_01688,3,0,0,166.02,57.65,158,1,1,2,0.0,0.0,1,0.0045,mobile_ios,apple_pay,0
ACC_LEGIT_STD_00486,10,1,1,565.92,54.3,389,1,2,3,0.1,0.1,0,0.03,mobile_android,debit_card,0
ACC_LEGIT_STD_00769,16,3,3,877.72,53.65,748,1,1,1,0.1875,0.1875,0,0.04,mobile_android,credit_card,0
ACC_LEGIT_NEW_00282,2,0,0,71.6,35.8,30,2,2,1,0.0,0.0,0,0.0765,mobile_ios,credit_card,0
ACC_LEGIT_STD_01765,11,0,0,709.64,66.6,491,2,2,1,0.0,0.0,2,0.075,mobile_ios,credit_card,0
ACC_LEGIT_STD_02590,1,0,0,42.02,44.67,79,2,2,1,0.0,0.0,0,0.0111,mobile_ios,debit_card,0
ACC_LEGIT_ACT_00471,29,8,6,1792.24,62.28,116,1,2,2,0.2759,0.2069,6,0.2927,desktop_chrome,debit_card,0
ACC_WARD_00206,18,12,11,3074.35,165.15,108,1,2,1,0.6667,0.6111,13,0.7028,mobile_ios,credit_card,1
ACC_RING_011_0146,21,19,17,3599.82,171.42,30,7,3,4,0.9048,0.8095,14,0.8381,desktop_chrome,virtual_card,1
ACC_LEGIT_NEW_00309,1,0,0,35.35,35.35,15,1,2,1,0.0,0.0,0,0.1383,mobile_android,apple_pay,0
ACC_LEGIT_NEW_00357,2,1,1,128.7,64.35,43,1,1,1,0.5,0.5,0,0.1182,desktop_chrome,debit_card,0
ACC_LEGIT_STD_02271,9,0,0,585.11,61.09,356,1,2,1,0.0,0.0,0,0.0118,mobile_ios,debit_card,0
ACC_WARD_00191,19,14,13,3030.27,156.06,178,2,1,4,0.7368,0.6842,13,0.7006,mobile_ios,credit_card,1
ACC_LEGIT_STD_02405,3,0,0,228.87,79.13,219,1,1,1,0.0,0.0,0,0.083,mobile_android,credit_card,0
ACC_LEGIT_STD_00546,7,1,0,436.51,61.06,447,1,3,1,0.1429,0.0,0,0.0552,mobile_ios,paypal,0
ACC_LEGIT_STD_00118,3,0,0,239.49,83.55,283,1,1,3,0.0,0.0,1,0.0107,mobile_android,credit_card,0
ACC_LEGIT_NEW_00412,2,0,0,106.14,53.07,3,1,1,1,0.0,0.0,0,0.109,mobile_android,debit_card,0
ACC_LEGIT_STD_01264,5,0,0,376.44,74.65,191,1,1,1,0.0,0.0,1,0.1648,mobile_ios,apple_pay,0
ACC_LEGIT_STD_02225,10,0,0,1190.71,121.97,437,2,1,1,0.0,0.0,1,0.003,mobile_ios,debit_card,0
ACC_LEGIT_ACT_00411,21,6,5,2435.11,110.67,369,2,5,2,0.2857,0.2381,2,0.3061,mobile_android,paypal,0
ACC_LEGIT_STD_01483,6,2,2,415.79,66.08,294,3,1,1,0.3333,0.3333,0,0.1542,mobile_ios,credit_card,0
ACC_WARD_00211,32,21,19,5148.85,157.21,31,2,2,2,0.6562,0.5938,23,0.6737,mobile_ios,credit_card,1
ACC_LEGIT_STD_02399,12,0,0,866.29,76.72,471,3,2,1,0.0,0.0,2,0.0996,mobile_ios,credit_card,0
ACC_LEGIT_STD_01758,3,0,0,46.61,15.0,268,1,1,1,0.0,0.0,0,0.0612,mobile_ios,debit_card,0
ACC_LEGIT_STD_02544,14,0,0,892.27,66.75,597,2,2,1,0.0,0.0,0,0.024,mobile_android,credit_card,0
ACC_LEGIT_ACT_00430,29,8,6,2674.04,90.59,406,2,3,1,0.2759,0.2069,3,0.1489,mobile_android,paypal,0
ACC_LEGIT_STD_00637,16,2,2,1084.53,68.73,685,2,1,3,0.125,0.125,1,0.0412,mobile_android,credit_card,0
ACC_WARD_00180,46,30,26,6810.45,153.07,265,2,2,1,0.6522,0.5652,31,0.5928,desktop_chrome,credit_card,1
ACC_LEGIT_STD_02604,4,0,0,189.35,50.77,268,1,1,1,0.0,0.0,0,0.0295,mobile_ios,debit_card,0
ACC_LEGIT_STD_00755,10,1,1,366.94,38.6,524,1,2,1,0.1,0.1,0,0.0942,mobile_ios,credit_card,0
ACC_LEGIT_NEW_00240,2,0,0,100.4,50.2,30,1,1,1,0.0,0.0,0,0.0352,mobile_android,credit_card,0
ACC_LEGIT_STD_02005,14,2,2,482.65,33.28,311,1,1,1,0.1429,0.1429,1,0.0785,mobile_ios,credit_card,0
ACC_LEGIT_STD_01979,5,0,0,245.51,46.96,262,1,1,1,0.0,0.0,0,0.0423,desktop_chrome,debit_card,0
ACC_LEGIT_ACT_00256,39,10,8,3441.27,84.99,538,1,1,3,0.2564,0.2051,5,0.2022,desktop_chrome,credit_card,0
ACC_LEGIT_STD_02172,5,0,0,530.86,110.46,497,1,1,1,0.0,0.0,0,0.1978,mobile_ios,credit_card,0
ACC_LEGIT_STD_01339,8,1,1,651.62,85.64,369,1,1,1,0.125,0.125,0,0.0274,mobile_ios,paypal,0
ACC_LEGIT_STD_00503,4,0,0,218.69,58.86,230,3,2,1,0.0,0.0,0,0.0262,mobile_ios,credit_card,0
ACC_LEGIT_STD_01807,10,1,1,772.69,73.54,347,1,1,1,0.1,0.1,0,0.0217,mobile_android,apple_pay,0
ACC_LEGIT_STD_01309,12,0,0,749.42,58.12,551,1,1,1,0.0,0.0,0,0.1654,mobile_ios,credit_card,0
ACC_LEGIT_NEW_00368,2,0,0,50.92,25.46,10,1,2,1,0.0,0.0,0,0.1962,mobile_android,apple_pay,0
ACC_LEGIT_STD_02006,6,0,0,196.9,34.8,225,3,1,2,0.0,0.0,0,0.0438,mobile_ios,credit_card,0
ACC_LEGIT_STD_01196,9,0,0,766.45,84.7,378,1,1,3,0.0,0.0,1,0.2222,mobile_android,debit_card,0
ACC_LEGIT_STD_02497,5,0,0,402.53,79.53,121,1,3,2,0.0,0.0,0,0.0956,mobile_ios,debit_card,0
ACC_LEGIT_STD_01433,1,0,0,38.65,37.67,168,1,1,1,0.0,0.0,0,0.088,desktop_chrome,paypal,0
ACC_LEGIT_STD_02275,4,1,1,268.51,71.94,302,2,1,2,0.25,0.25,0,0.1824,desktop_safari,credit_card,0
ACC_LEGIT_STD_01818,6,1,1,139.61,22.2,381,1,2,2,0.1667,0.1667,0,0.0663,mobile_ios,credit_card,0
ACC_LEGIT_STD_00498,9,0,0,561.17,65.08,373,2,1,1,0.0,0.0,0,0.041,mobile_android,debit_card,0
ACC_LEGIT_NEW_00286,3,0,0,183.72,61.24,6,1,1,1,0.0,0.0,0,0.0755,mobile_ios,credit_card,0
ACC_LEGIT_STD_01738,15,1,0,853.83,54.84,494,1,1,1,0.0667,0.0,1,0.0502,mobile_android,credit_card,0
ACC_RING_065_0133,26,21,20,3527.68,135.68,18,3,9,5,0.8077,0.7692,11,0.8334,mobile_android,crypto_gift_card,1
ACC_LEGIT_STD_02287,7,1,1,524.43,69.75,459,1,2,1,0.1429,0.1429,1,0.3087,mobile_android,credit_card,0
ACC_LEGIT_STD_01623,12,2,1,768.18,59.84,394,1,1,1,0.1667,0.0833,0,0.06,mobile_android,credit_card,0
ACC_LEGIT_STD_00467,5,0,0,369.3,72.55,450,1,1,3,0.0,0.0,0,0.0056,mobile_ios,credit_card,0
ACC_LEGIT_NEW_00330,3,0,0,178.65,59.55,42,1,1,1,0.0,0.0,0,0.2384,mobile_ios,credit_card,0
