account_id,cluster_id,cluster_size,shared_device_account_count,shared_ip_account_count,shared_payment_account_count,shared_address_account_count,entity_overlap_score,bipartite_degree_centrality,creation_velocity_window_hours,payment_to_device_ratio,account_to_payment_ratio,behavior_similarity_score,temporal_coordination_score,suspicious_behavior_overlap,return_behavior_similarity,transaction_pattern_similarity,is_ring_member_label
ACC_003803,RING_00238,4,0,0,3,0,0.4,1.0,4378.85,0.25,4.0,0.799,0.0075,0.0452,0.9077,0.6903,0
ACC_003804,RING_00238,4,0,0,3,0,0.4,1.0,4378.85,0.25,4.0,0.799,0.0075,0.0452,0.9077,0.6903,0
ACC_003805,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003806,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003807,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003808,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003809,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003810,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003811,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003812,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003813,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003814,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003815,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003816,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003817,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003818,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003819,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003820,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003821,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003822,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003823,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003824,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003825,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003826,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003827,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003828,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003829,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003830,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003831,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003832,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003833,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003834,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003835,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003836,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003837,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003838,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003839,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003840,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003841,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003842,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003843,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003844,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003845,RING_00239,41,0,40,0,0,0.1,1.0,6859.59,1.0,1.0,0.7512,0.0061,0.0519,0.944,0.5584,0
ACC_003846,RING_00240,4,0,0,3,0,0.4,1.0,4092.97,0.25,4.0,0.7224,0.0078,0.0621,0.8853,0.5596,0
ACC_003847,RING_00240,4,0,0,3,0,0.4,1.0,4092.97,0.25,4.0,0.7224,0.0078,0.0621,0.8853,0.5596,0
ACC_003848,RING_00240,4,0,0,3,0,0.4,1.0,4092.97,0.25,4.0,0.7224,0.0078,0.0621,0.8853,0.5596,0
ACC_003849,RING_00240,4,0,0,3,0,0.4,1.0,4092.97,0.25,4.0,0.7224,0.0078,0.0621,0.8853,0.5596,0
ACC_003850,RING_00241,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.1071,0.0178,1.0,1.0,0
ACC_003851,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003852,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003853,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003854,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003855,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003856,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003857,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003858,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003859,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003860,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003861,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003862,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003863,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003864,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003865,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003866,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003867,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003868,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003869,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003870,RING_00242,20,19,19,19,19,1.0,1.0,0.39,1.0,20.0,0.9904,0.9893,0.8464,1.0,0.9809,1
ACC_003871,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003872,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003873,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003874,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003875,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003876,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003877,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003878,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003879,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003880,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003881,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003882,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003883,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003884,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003885,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003886,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003887,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003888,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003889,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003890,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003891,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003892,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003893,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003894,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003895,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003896,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003897,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003898,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003899,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003900,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003901,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003902,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003903,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003904,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003905,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003906,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003907,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003908,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003909,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003910,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003911,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003912,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003913,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003914,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003915,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003916,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003917,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003918,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003919,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003920,RING_00243,50,0,49,0,0,0.1,1.0,8423.36,1.0,1.0,0.7802,0.0047,0.0494,0.9104,0.6499,0
ACC_003921,RING_00244,5,0,0,4,0,0.4,1.0,5668.03,0.2,5.0,0.8561,0.0052,0.0538,0.9136,0.7986,0
ACC_003922,RING_00244,5,0,0,4,0,0.4,1.0,5668.03,0.2,5.0,0.8561,0.0052,0.0538,0.9136,0.7986,0
ACC_003923,RING_00244,5,0,0,4,0,0.4,1.0,5668.03,0.2,5.0,0.8561,0.0052,0.0538,0.9136,0.7986,0
ACC_003924,RING_00244,5,0,0,4,0,0.4,1.0,5668.03,0.2,5.0,0.8561,0.0052,0.0538,0.9136,0.7986,0
ACC_003925,RING_00244,5,0,0,4,0,0.4,1.0,5668.03,0.2,5.0,0.8561,0.0052,0.0538,0.9136,0.7986,0
ACC_003926,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003927,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003928,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003929,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003930,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003931,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003932,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003933,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003934,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003935,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003936,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003937,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003938,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003939,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003940,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003941,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003942,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003943,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003944,RING_00245,19,0,0,18,0,0.4,1.0,7659.44,0.0526,19.0,0.8228,0.0054,0.0418,0.9317,0.7138,0
ACC_003945,RING_00246,12,11,0,0,11,0.5,1.0,1.68,12.0,1.0,0.786,0.9575,0.8567,0.7453,0.8268,1
ACC_003946,RING_00246,12,11,0,0,11,0.5,1.0,1.68,12.0,1.0,0.786,0.9575,0.8567,0.7453,0.8268,1
ACC_003947,RING_00246,12,11,1,0,11,0.5091,1.0,1.68,12.0,1.0,0.786,0.9575,0.8567,0.7453,0.8268,1
ACC_003948,RING_00246,12,11,4,0,11,0.5364,1.0,1.68,12.0,1.0,0.786,0.9575,0.8567,0.7453,0.8268,1
ACC_003949,RING_00246,12,11,4,0,11,0.5364,1.0,1.68,12.0,1.0,0.786,0.9575,0.8567,0.7453,0.8268,1
ACC_003950,RING_00246,12,11,1,0,11,0.5091,1.0,1.68,12.0,1.0,0.786,0.9575,0.8567,0.7453,0.8268,1
ACC_003951,RING_00246,12,11,2,0,11,0.5182,1.0,1.68,12.0,1.0,0.786,0.9575,0.8567,0.7453,0.8268,1
ACC_003952,RING_00246,12,11,4,0,11,0.5364,1.0,1.68,12.0,1.0,0.786,0.9575,0.8567,0.7453,0.8268,1
ACC_003953,RING_00246,12,11,2,0,11,0.5182,1.0,1.68,12.0,1.0,0.786,0.9575,0.8567,0.7453,0.8268,1
ACC_003954,RING_00246,12,11,4,0,11,0.5364,1.0,1.68,12.0,1.0,0.786,0.9575,0.8567,0.7453,0.8268,1
ACC_003955,RING_00246,12,11,4,0,11,0.5364,1.0,1.68,12.0,1.0,0.786,0.9575,0.8567,0.7453,0.8268,1
ACC_003956,RING_00246,12,11,2,0,11,0.5182,1.0,1.68,12.0,1.0,0.786,0.9575,0.8567,0.7453,0.8268,1
ACC_003957,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003958,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003959,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003960,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003961,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003962,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003963,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003964,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003965,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003966,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003967,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003968,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003969,RING_00247,13,0,0,0,12,0.2,1.0,456.58,1.0,1.0,0.849,0.0816,0.8199,0.9411,0.7569,1
ACC_003970,RING_00248,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.1071,0.0166,1.0,1.0,0
ACC_003971,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003972,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003973,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003974,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003975,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003976,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003977,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003978,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003979,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003980,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003981,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003982,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003983,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003984,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003985,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003986,RING_00249,16,15,15,15,15,1.0,1.0,0.41,1.0,16.0,0.9912,0.99,0.8445,1.0,0.9823,1
ACC_003987,RING_00250,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.1071,0.0208,1.0,1.0,0
ACC_003988,RING_00251,20,19,4,0,19,0.5211,1.0,1.75,20.0,1.0,0.7203,0.9529,0.8418,0.6375,0.803,1
ACC_003989,RING_00251,20,19,7,0,19,0.5368,1.0,1.75,20.0,1.0,0.7203,0.9529,0.8418,0.6375,0.803,1
ACC_003990,RING_00251,20,19,3,0,19,0.5158,1.0,1.75,20.0,1.0,0.7203,0.9529,0.8418,0.6375,0.803,1
ACC_003991,RING_00251,20,19,3,0,19,0.5158,1.0,1.75,20.0,1.0,0.7203,0.9529,0.8418,0.6375,0.803,1
ACC_003992,RING_00251,20,19,4,0,19,0.5211,1.0,1.75,20.0,1.0,0.7203,0.9529,0.8418,0.6375,0.803,1
ACC_003993,RING_00251,20,19,7,0,19,0.5368,1.0,1.75,20.0,1.0,0.7203,0.9529,0.8418,0.6375,0.803,1
ACC_003994,RING_00251,20,19,7,0,19,0.5368,1.0,1.75,20.0,1.0,0.7203,0.9529,0.8418,0.6375,0.803,1
ACC_003995,RING_00251,20,19,3,0,19,0.5158,1.0,1.75,20.0,1.0,0.7203,0.9529,0.8418,0.6375,0.803,1
ACC_003996,RING_00251,20,19,2,0,19,0.5105,1.0,1.75,20.0,1.0,0.7203,0.9529,0.8418,0.6375,0.803,1
ACC_003997,RING_00251,20,19,4,0,19,0.5211,1.0,1.75,20.0,1.0,0.7203,0.9529,0.8418,0.6375,0.803,1
ACC_003998,RING_00251,20,19,4,0,19,0.5211,1.0,1.75,20.0,1.0,0.7203,0.9529,0.8418,0.6375,0.803,1
ACC_003999,RING_00251,20,19,7,0,19,0.5368,1.0,1.75,20.0,1.0,0.7203,0.9529,0.8418,0.6375,0.803,1
