account_id,cluster_id,created_at,account_age_days,order_count,total_spend,average_order_value,return_count,refund_count,return_rate,refund_rate,high_value_order_count,suspicious_activity_score,device_type,primary_payment_method
ACC_003557,RING_00221,2026-12-11T14:29:01.457320+00:00,1,23,3034.16,131.92,0,0,0.0,0.0,3,0.01,desktop_chrome,credit_card
ACC_003558,RING_00221,2026-10-14T10:59:12.326159+00:00,1,11,960.96,87.36,0,0,0.0,0.0,2,0.0728,desktop_chrome,paypal
ACC_003559,RING_00221,2026-07-15T20:54:00.831550+00:00,16,33,4216.74,127.78,1,0,0.0303,0.0,1,0.0579,desktop_safari,credit_card
ACC_003560,RING_00221,2026-12-27T15:10:41.178646+00:00,1,36,2716.2,75.45,1,0,0.0278,0.0,3,0.0771,desktop_chrome,credit_card
ACC_003561,RING_00221,2026-12-20T22:48:01.163386+00:00,1,13,946.27,72.79,0,0,0.0,0.0,1,0.0375,mobile_ios,paypal
ACC_003562,RING_00221,2026-06-02T20:20:39.733322+00:00,59,31,1536.36,49.56,1,0,0.0323,0.0,1,0.044,desktop_chrome,paypal
ACC_003563,RING_00221,2026-08-04T16:19:48.795179+00:00,1,20,1152.6,57.63,0,0,0.0,0.0,1,0.0867,mobile_ios,paypal
ACC_003564,RING_00221,2026-07-17T10:59:51.317562+00:00,14,24,2973.36,123.89,0,0,0.0,0.0,3,0.0234,mobile_ios,paypal
ACC_003565,RING_00221,2026-11-03T07:03:10.832849+00:00,1,19,3362.24,176.96,0,0,0.0,0.0,2,0.0257,desktop_safari,paypal
ACC_003566,RING_00221,2026-12-17T17:57:30.324898+00:00,1,26,1272.96,48.96,1,0,0.0385,0.0,2,0.0851,mobile_ios,paypal
ACC_003567,RING_00221,2026-03-24T16:50:25.701862+00:00,129,38,2142.82,56.39,2,1,0.0526,0.0263,1,0.0719,desktop_safari,credit_card
ACC_003568,RING_00221,2027-01-03T16:19:59.678612+00:00,1,27,3018.33,111.79,1,0,0.037,0.0,2,0.0176,desktop_chrome,paypal
ACC_003569,RING_00221,2026-09-11T14:28:44.589241+00:00,1,11,1124.09,102.19,0,0,0.0,0.0,2,0.0721,desktop_chrome,paypal
ACC_003570,RING_00221,2026-12-23T00:35:34.135984+00:00,1,32,5396.48,168.64,2,1,0.0625,0.0312,1,0.0848,desktop_safari,paypal
ACC_003571,RING_00221,2026-04-24T13:21:32.871191+00:00,98,10,1392.4,139.24,0,0,0.0,0.0,1,0.077,mobile_ios,paypal
ACC_003572,RING_00221,2026-10-26T13:59:12.007811+00:00,1,36,1957.32,54.37,0,0,0.0,0.0,1,0.0873,desktop_safari,credit_card
ACC_003573,RING_00221,2027-01-02T04:47:28.539279+00:00,1,15,2255.1,150.34,0,0,0.0,0.0,1,0.0762,mobile_ios,credit_card
ACC_003574,RING_00221,2026-11-11T15:08:28.180653+00:00,1,12,1342.68,111.89,0,0,0.0,0.0,3,0.0253,desktop_chrome,paypal
ACC_003575,RING_00221,2026-06-17T19:27:37.897659+00:00,44,8,1036.16,129.52,0,0,0.0,0.0,1,0.0393,desktop_safari,paypal
ACC_003576,RING_00221,2026-05-04T06:40:36.791382+00:00,88,20,3051.2,152.56,0,0,0.0,0.0,2,0.0812,desktop_safari,credit_card
ACC_003577,RING_00221,2026-12-04T03:13:44.282361+00:00,1,32,5232.0,163.5,2,1,0.0625,0.0312,3,0.0856,mobile_ios,paypal
ACC_003578,RING_00221,2026-12-24T00:26:49.229785+00:00,1,32,4062.72,126.96,2,1,0.0625,0.0312,3,0.05,desktop_chrome,credit_card
ACC_003579,RING_00221,2026-04-02T09:11:48.707221+00:00,120,19,3140.32,165.28,0,0,0.0,0.0,2,0.0234,desktop_safari,credit_card
ACC_003580,RING_00221,2026-11-02T22:37:54.482192+00:00,1,29,2987.29,103.01,0,0,0.0,0.0,3,0.0589,desktop_chrome,paypal
ACC_003581,RING_00221,2026-04-21T20:10:43.469166+00:00,101,25,3323.0,132.92,0,0,0.0,0.0,3,0.0675,desktop_safari,credit_card
ACC_003582,RING_00221,2026-09-20T02:15:12.908146+00:00,1,21,1027.32,48.92,0,0,0.0,0.0,2,0.0828,mobile_ios,paypal
ACC_003583,RING_00221,2027-01-02T05:22:27.882535+00:00,1,34,3952.16,116.24,1,0,0.0294,0.0,1,0.0552,desktop_safari,paypal
ACC_003584,RING_00221,2026-11-17T05:18:34.891672+00:00,1,36,5794.92,160.97,0,0,0.0,0.0,1,0.013,mobile_ios,credit_card
ACC_003585,RING_00221,2026-10-17T14:07:43.376841+00:00,1,19,1714.37,90.23,0,0,0.0,0.0,1,0.0341,desktop_safari,paypal
ACC_003586,RING_00221,2026-11-12T12:51:32.080356+00:00,1,23,2091.85,90.95,0,0,0.0,0.0,3,0.0177,desktop_chrome,paypal
ACC_003587,RING_00221,2026-10-09T19:57:12.165684+00:00,1,13,1708.46,131.42,0,0,0.0,0.0,2,0.0155,desktop_safari,credit_card
ACC_003588,RING_00221,2026-09-14T22:58:43.610624+00:00,1,29,4595.92,158.48,1,0,0.0345,0.0,2,0.0798,desktop_chrome,paypal
ACC_003589,RING_00221,2026-12-02T13:07:02.427233+00:00,1,13,780.52,60.04,0,0,0.0,0.0,1,0.0424,desktop_chrome,credit_card
ACC_003590,RING_00221,2026-04-19T16:27:50.052272+00:00,103,31,5096.71,164.41,0,0,0.0,0.0,3,0.0808,desktop_chrome,paypal
ACC_003591,RING_00221,2026-07-20T23:56:33.516941+00:00,11,19,3267.24,171.96,1,0,0.0526,0.0,3,0.0463,desktop_safari,credit_card
ACC_003592,RING_00221,2026-09-26T07:16:09.334715+00:00,1,28,1773.24,63.33,1,0,0.0357,0.0,1,0.0756,desktop_chrome,credit_card
ACC_003593,RING_00221,2027-01-04T14:48:32.693401+00:00,1,19,777.86,40.94,0,0,0.0,0.0,1,0.025,mobile_ios,paypal
ACC_003594,RING_00222,2027-02-15T06:51:36.995159+00:00,1,21,2606.52,124.12,0,0,0.0,0.0,2,0.0371,mobile_ios,credit_card
ACC_003595,RING_00222,2026-10-13T23:11:34.915264+00:00,1,35,5493.6,156.96,1,0,0.0286,0.0,3,0.0828,desktop_chrome,credit_card
ACC_003596,RING_00222,2026-12-16T01:22:16.451892+00:00,1,23,1201.06,52.22,1,0,0.0435,0.0,2,0.0777,desktop_chrome,credit_card
ACC_003597,RING_00222,2027-01-21T15:43:23.487380+00:00,1,20,1247.4,62.37,1,0,0.05,0.0,3,0.0638,desktop_safari,paypal
ACC_003598,RING_00222,2026-11-29T03:13:33.772433+00:00,1,30,3305.7,110.19,0,0,0.0,0.0,3,0.0894,mobile_ios,credit_card
ACC_003599,RING_00222,2026-08-19T17:46:24.251226+00:00,1,16,1644.8,102.8,0,0,0.0,0.0,2,0.0852,desktop_safari,paypal
ACC_003600,RING_00222,2027-01-11T17:11:10.946395+00:00,1,33,3032.04,91.88,2,1,0.0606,0.0303,1,0.0283,desktop_chrome,paypal
ACC_003601,RING_00222,2026-08-25T15:06:29.420756+00:00,1,38,2813.14,74.03,2,1,0.0526,0.0263,1,0.0256,desktop_safari,paypal
ACC_003602,RING_00222,2026-11-03T01:53:03.445665+00:00,1,37,3650.05,98.65,2,1,0.0541,0.027,3,0.0897,mobile_ios,credit_card
ACC_003603,RING_00222,2027-02-16T11:42:20.008568+00:00,1,12,677.76,56.48,0,0,0.0,0.0,1,0.0561,desktop_chrome,paypal
ACC_003604,RING_00222,2026-10-31T05:59:42.215958+00:00,1,12,2009.4,167.45,0,0,0.0,0.0,3,0.0204,desktop_chrome,paypal
ACC_003605,RING_00222,2027-02-27T05:06:44.272044+00:00,1,33,3826.02,115.94,2,1,0.0606,0.0303,2,0.0866,desktop_safari,credit_card
ACC_003606,RING_00222,2026-09-20T02:07:36.675431+00:00,1,20,1976.8,98.84,1,0,0.05,0.0,3,0.0888,desktop_chrome,paypal
ACC_003607,RING_00222,2026-09-06T14:13:39.996497+00:00,1,26,2674.88,102.88,1,0,0.0385,0.0,1,0.0619,desktop_safari,credit_card
ACC_003608,RING_00222,2027-02-07T23:31:40.455814+00:00,1,38,6437.96,169.42,0,0,0.0,0.0,1,0.0279,mobile_ios,credit_card
ACC_003609,RING_00222,2026-12-19T18:12:12.594475+00:00,1,30,1512.0,50.4,1,0,0.0333,0.0,3,0.0394,desktop_safari,credit_card
ACC_003610,RING_00222,2026-07-30T17:26:16.661050+00:00,1,29,5058.47,174.43,0,0,0.0,0.0,2,0.0481,mobile_ios,paypal
ACC_003611,RING_00222,2027-03-02T22:04:42.133352+00:00,1,17,2425.73,142.69,0,0,0.0,0.0,3,0.0611,desktop_safari,credit_card
ACC_003612,RING_00222,2026-07-15T05:05:31.680296+00:00,16,14,1195.04,85.36,0,0,0.0,0.0,2,0.0597,desktop_chrome,credit_card
ACC_003613,RING_00222,2026-12-04T20:23:22.820315+00:00,1,28,2616.6,93.45,0,0,0.0,0.0,2,0.0155,desktop_chrome,paypal
ACC_003614,RING_00222,2026-12-16T08:22:51.680823+00:00,1,26,4442.1,170.85,1,0,0.0385,0.0,2,0.0235,desktop_chrome,paypal
ACC_003615,RING_00222,2026-12-31T04:14:24.699646+00:00,1,27,3335.85,123.55,0,0,0.0,0.0,2,0.0593,desktop_safari,credit_card
ACC_003616,RING_00222,2026-11-02T01:44:10.580144+00:00,1,28,2089.92,74.64,2,1,0.0714,0.0357,3,0.0567,mobile_ios,credit_card
ACC_003617,RING_00222,2026-11-29T01:38:21.826826+00:00,1,28,3928.4,140.3,1,0,0.0357,0.0,3,0.08,desktop_chrome,paypal
ACC_003618,RING_00222,2026-12-06T13:28:06.665285+00:00,1,38,2995.92,78.84,2,1,0.0526,0.0263,3,0.0542,desktop_safari,credit_card
ACC_003619,RING_00223,2026-06-28T03:34:50.518431+00:00,33,21,1644.72,78.32,0,0,0.0,0.0,1,0.0611,mobile_android,paypal
ACC_003620,RING_00224,2027-01-11T18:38:40.237752+00:00,1,17,1501.61,88.33,1,0,0.0588,0.0,0,0.0609,desktop_chrome,debit_card
ACC_003621,RING_00224,2027-06-01T19:28:00.902235+00:00,1,14,1201.62,85.83,0,0,0.0,0.0,1,0.07,mobile_ios,debit_card
ACC_003622,RING_00224,2026-08-30T10:15:24.807884+00:00,1,16,1133.44,70.84,1,0,0.0625,0.0,1,0.0358,desktop_chrome,apple_pay
ACC_003623,RING_00224,2027-05-04T09:33:11.416787+00:00,1,17,710.09,41.77,1,0,0.0588,0.0,1,0.0599,desktop_chrome,apple_pay
ACC_003624,RING_00224,2027-01-14T10:52:12.279810+00:00,1,26,879.84,33.84,0,0,0.0,0.0,1,0.0744,mobile_ios,debit_card
ACC_003625,RING_00224,2027-03-25T03:11:19.952784+00:00,1,27,2333.88,86.44,3,1,0.1111,0.037,1,0.0123,desktop_chrome,credit_card
ACC_003626,RING_00224,2027-04-29T08:06:20.647902+00:00,1,8,609.6,76.2,0,0,0.0,0.0,0,0.0284,mobile_ios,apple_pay
ACC_003627,RING_00224,2027-03-22T11:22:24.213897+00:00,1,19,1593.34,83.86,2,1,0.1053,0.0526,1,0.0243,desktop_chrome,credit_card
ACC_003628,RING_00224,2027-06-04T07:56:19.663102+00:00,1,11,864.38,78.58,1,0,0.0909,0.0,1,0.0162,desktop_safari,apple_pay
ACC_003629,RING_00224,2026-09-09T05:15:52.528261+00:00,1,24,713.28,29.72,1,0,0.0417,0.0,0,0.0252,desktop_safari,apple_pay
ACC_003630,RING_00224,2027-01-25T21:36:27.851626+00:00,1,17,780.47,45.91,1,0,0.0588,0.0,1,0.0757,mobile_ios,debit_card
ACC_003631,RING_00224,2026-09-05T17:55:50.711208+00:00,1,18,1559.7,86.65,1,0,0.0556,0.0,0,0.0361,desktop_chrome,credit_card
ACC_003632,RING_00224,2027-01-21T07:31:20.620863+00:00,1,16,1371.04,85.69,1,0,0.0625,0.0,0,0.0507,desktop_chrome,credit_card
ACC_003633,RING_00224,2026-11-17T11:53:07.219119+00:00,1,29,2333.92,80.48,0,0,0.0,0.0,0,0.0314,mobile_ios,credit_card
ACC_003634,RING_00224,2027-01-06T04:01:44.410937+00:00,1,11,358.6,32.6,0,0,0.0,0.0,1,0.0356,desktop_safari,credit_card
ACC_003635,RING_00224,2026-09-13T02:29:06.143533+00:00,1,28,1816.64,64.88,2,1,0.0714,0.0357,0,0.0668,mobile_ios,credit_card
ACC_003636,RING_00224,2026-11-12T11:12:20.136823+00:00,1,6,461.1,76.85,0,0,0.0,0.0,1,0.0599,desktop_chrome,credit_card
ACC_003637,RING_00224,2027-06-21T03:37:28.963452+00:00,1,10,406.7,40.67,0,0,0.0,0.0,1,0.0245,desktop_chrome,apple_pay
ACC_003638,RING_00224,2027-04-28T05:55:02.531065+00:00,1,6,307.68,51.28,0,0,0.0,0.0,1,0.0685,desktop_chrome,credit_card
ACC_003639,RING_00224,2026-11-02T11:17:00.900066+00:00,1,26,1204.32,46.32,1,0,0.0385,0.0,1,0.0162,desktop_safari,debit_card
ACC_003640,RING_00224,2027-02-27T03:13:06.003823+00:00,1,5,466.35,93.27,0,0,0.0,0.0,0,0.0121,desktop_chrome,debit_card
ACC_003641,RING_00224,2027-02-01T21:39:53.714543+00:00,1,10,704.1,70.41,0,0,0.0,0.0,0,0.0489,desktop_chrome,debit_card
ACC_003642,RING_00224,2027-03-10T20:28:17.228096+00:00,1,24,1761.84,73.41,1,0,0.0417,0.0,1,0.0397,mobile_ios,credit_card
ACC_003643,RING_00224,2027-06-13T20:37:26.593593+00:00,1,23,1948.33,84.71,2,1,0.087,0.0435,0,0.0612,desktop_chrome,debit_card
ACC_003644,RING_00224,2027-03-25T20:18:49.440273+00:00,1,25,1661.5,66.46,0,0,0.0,0.0,0,0.0759,desktop_chrome,credit_card
ACC_003645,RING_00224,2027-01-06T18:15:49.259467+00:00,1,14,783.3,55.95,1,0,0.0714,0.0,0,0.0798,desktop_chrome,credit_card
ACC_003646,RING_00224,2026-07-10T13:37:07.748705+00:00,21,14,404.88,28.92,1,0,0.0714,0.0,1,0.0195,desktop_chrome,credit_card
ACC_003647,RING_00224,2026-06-29T15:20:21.061380+00:00,32,17,1534.08,90.24,1,0,0.0588,0.0,1,0.0301,desktop_chrome,apple_pay
ACC_003648,RING_00224,2027-03-16T11:52:40.683931+00:00,1,20,1838.6,91.93,1,0,0.05,0.0,1,0.0739,mobile_ios,debit_card
ACC_003649,RING_00224,2026-09-02T10:15:12.141035+00:00,1,15,836.25,55.75,1,0,0.0667,0.0,1,0.0545,desktop_safari,apple_pay
ACC_003650,RING_00224,2026-09-03T10:44:51.685094+00:00,1,8,352.4,44.05,0,0,0.0,0.0,0,0.0617,desktop_chrome,credit_card
ACC_003651,RING_00224,2027-04-25T11:14:53.405026+00:00,1,15,751.5,50.1,1,0,0.0667,0.0,1,0.0406,desktop_chrome,debit_card
ACC_003652,RING_00224,2027-05-28T08:57:24.467905+00:00,1,27,1755.81,65.03,1,0,0.037,0.0,0,0.0261,mobile_ios,credit_card
ACC_003653,RING_00224,2026-08-23T07:35:09.914246+00:00,1,9,778.59,86.51,0,0,0.0,0.0,0,0.0609,mobile_ios,debit_card
ACC_003654,RING_00224,2027-01-15T12:44:05.199538+00:00,1,15,1406.1,93.74,0,0,0.0,0.0,1,0.056,mobile_ios,credit_card
ACC_003655,RING_00224,2027-02-14T06:14:42.634975+00:00,1,14,1141.28,81.52,0,0,0.0,0.0,0,0.0435,desktop_safari,credit_card
ACC_003656,RING_00224,2026-12-07T05:38:33.390298+00:00,1,15,702.75,46.85,1,0,0.0667,0.0,0,0.0693,desktop_chrome,apple_pay
ACC_003657,RING_00224,2027-03-04T08:23:33.491247+00:00,1,18,498.78,27.71,1,0,0.0556,0.0,1,0.0779,desktop_chrome,credit_card
ACC_003658,RING_00224,2027-06-12T01:42:22.452747+00:00,1,12,338.28,28.19,0,0,0.0,0.0,1,0.0533,desktop_chrome,credit_card
ACC_003659,RING_00224,2026-10-06T02:06:47.833852+00:00,1,23,1167.02,50.74,1,0,0.0435,0.0,0,0.0798,desktop_safari,credit_card
ACC_003660,RING_00224,2027-04-03T05:18:06.851333+00:00,1,16,1467.36,91.71,1,0,0.0625,0.0,0,0.0583,mobile_ios,credit_card
ACC_003661,RING_00224,2027-05-03T04:29:49.314256+00:00,1,8,569.68,71.21,0,0,0.0,0.0,1,0.0105,mobile_ios,debit_card
ACC_003662,RING_00224,2027-04-29T10:45:04.033835+00:00,1,21,617.19,29.39,1,0,0.0476,0.0,1,0.0363,desktop_chrome,apple_pay
ACC_003663,RING_00224,2026-11-14T15:14:04.103361+00:00,1,11,751.85,68.35,0,0,0.0,0.0,1,0.0142,desktop_chrome,debit_card
ACC_003664,RING_00225,2027-03-04T09:44:44.418687+00:00,1,24,3726.24,155.26,1,0,0.0417,0.0,1,0.0673,desktop_chrome,credit_card
ACC_003665,RING_00225,2026-05-10T21:13:10.195864+00:00,82,31,4820.19,155.49,1,0,0.0323,0.0,1,0.0394,mobile_android,debit_card
ACC_003666,RING_00225,2027-01-02T23:01:49.167796+00:00,1,33,5152.95,156.15,1,0,0.0303,0.0,3,0.046,mobile_android,debit_card
ACC_003667,RING_00225,2026-11-15T21:40:34.241331+00:00,1,12,1843.32,153.61,1,0,0.0833,0.0,1,0.0689,desktop_chrome,debit_card
ACC_003668,RING_00225,2027-02-28T22:24:12.947683+00:00,1,37,4911.75,132.75,3,2,0.0811,0.0541,1,0.056,desktop_chrome,credit_card
ACC_003669,RING_00225,2026-11-19T21:45:35.727915+00:00,1,36,3137.04,87.14,1,0,0.0278,0.0,1,0.0562,mobile_ios,debit_card
ACC_003670,RING_00225,2026-04-05T03:43:58.180897+00:00,117,19,2715.1,142.9,1,0,0.0526,0.0,2,0.022,desktop_chrome,debit_card
ACC_003671,RING_00225,2027-01-25T05:34:10.654410+00:00,1,29,2816.77,97.13,1,0,0.0345,0.0,3,0.0231,desktop_chrome,debit_card
ACC_003672,RING_00225,2026-12-21T04:07:03.410136+00:00,1,29,4455.27,153.63,1,0,0.0345,0.0,2,0.0409,mobile_ios,debit_card
ACC_003673,RING_00225,2027-04-14T14:45:24.868523+00:00,1,24,2333.28,97.22,1,0,0.0417,0.0,1,0.0651,desktop_chrome,debit_card
ACC_003674,RING_00225,2026-05-21T12:34:40.739772+00:00,71,31,2234.48,72.08,1,0,0.0323,0.0,2,0.0676,mobile_android,debit_card
ACC_003675,RING_00225,2026-11-11T04:06:22.004646+00:00,1,28,2148.16,76.72,1,0,0.0357,0.0,2,0.0465,mobile_ios,credit_card
ACC_003676,RING_00225,2026-12-29T05:44:42.629033+00:00,1,16,1918.72,119.92,1,0,0.0625,0.0,3,0.0593,mobile_ios,debit_card
ACC_003677,RING_00225,2026-06-28T02:50:00.048675+00:00,33,13,1622.53,124.81,1,0,0.0769,0.0,2,0.0546,mobile_ios,credit_card
ACC_003678,RING_00225,2026-12-10T16:59:44.177520+00:00,1,12,1264.8,105.4,0,0,0.0,0.0,2,0.0457,desktop_chrome,debit_card
ACC_003679,RING_00225,2026-09-10T01:08:20.832447+00:00,1,22,1443.64,65.62,1,0,0.0455,0.0,2,0.0408,desktop_chrome,credit_card
ACC_003680,RING_00225,2026-10-02T06:16:15.272142+00:00,1,28,1615.32,57.69,1,0,0.0357,0.0,1,0.0161,mobile_ios,debit_card
ACC_003681,RING_00225,2027-02-21T08:35:55.107861+00:00,1,12,1700.28,141.69,0,0,0.0,0.0,2,0.0607,mobile_ios,debit_card
ACC_003682,RING_00226,2027-05-07T17:02:04.853771+00:00,1,8,985.36,123.17,1,0,0.125,0.0,2,0.0317,mobile_ios,paypal
ACC_003683,RING_00227,2026-12-04T19:40:16.611470+00:00,1,10,1292.6,129.26,0,0,0.0,0.0,2,0.0431,desktop_chrome,credit_card
ACC_003684,RING_00228,2027-04-17T08:12:43.932918+00:00,1,34,2934.54,86.31,2,1,0.0588,0.0294,0,0.0305,mobile_android,credit_card
ACC_003685,RING_00229,2026-07-04T00:20:45.572045+00:00,27,15,2127.0,141.8,0,0,0.0,0.0,3,0.0282,mobile_ios,credit_card
ACC_003686,RING_00229,2026-06-04T05:02:32.450191+00:00,57,36,3340.8,92.8,1,0,0.0278,0.0,2,0.0123,mobile_ios,paypal
ACC_003687,RING_00229,2026-08-20T14:21:30.826470+00:00,1,32,4663.68,145.74,1,0,0.0312,0.0,1,0.0139,desktop_chrome,paypal
ACC_003688,RING_00229,2027-02-25T04:47:06.235764+00:00,1,38,5643.0,148.5,0,0,0.0,0.0,2,0.0773,desktop_chrome,credit_card
ACC_003689,RING_00229,2026-09-16T08:02:57.301279+00:00,1,12,597.36,49.78,0,0,0.0,0.0,2,0.0105,mobile_ios,paypal
ACC_003690,RING_00229,2027-01-20T08:39:02.688765+00:00,1,26,3848.78,148.03,1,0,0.0385,0.0,1,0.019,desktop_safari,credit_card
ACC_003691,RING_00229,2026-11-15T22:20:58.921479+00:00,1,9,557.01,61.89,0,0,0.0,0.0,3,0.0811,mobile_ios,credit_card
ACC_003692,RING_00229,2026-08-09T19:25:59.458910+00:00,1,29,3270.04,112.76,1,0,0.0345,0.0,1,0.0456,mobile_ios,paypal
ACC_003693,RING_00229,2026-12-31T02:37:11.817681+00:00,1,27,4504.14,166.82,1,0,0.037,0.0,1,0.0529,desktop_safari,credit_card
ACC_003694,RING_00229,2027-02-02T03:01:13.628493+00:00,1,27,4664.79,172.77,1,0,0.037,0.0,2,0.0389,mobile_ios,credit_card
ACC_003695,RING_00229,2026-06-06T10:12:53.887115+00:00,55,11,1235.74,112.34,0,0,0.0,0.0,1,0.0534,desktop_chrome,credit_card
ACC_003696,RING_00229,2026-09-18T06:34:13.811333+00:00,1,11,566.28,51.48,0,0,0.0,0.0,2,0.0693,desktop_chrome,credit_card
ACC_003697,RING_00229,2027-01-07T05:53:33.861195+00:00,1,34,3639.02,107.03,0,0,0.0,0.0,2,0.0571,mobile_ios,credit_card
ACC_003698,RING_00229,2026-12-21T00:48:39.616701+00:00,1,34,2337.84,68.76,0,0,0.0,0.0,2,0.0325,mobile_ios,credit_card
ACC_003699,RING_00229,2027-01-02T07:03:34.878401+00:00,1,23,3783.73,164.51,1,0,0.0435,0.0,2,0.0634,mobile_ios,paypal
ACC_003700,RING_00229,2027-02-19T02:01:41.168867+00:00,1,31,3242.29,104.59,0,0,0.0,0.0,2,0.0777,desktop_safari,paypal
ACC_003701,RING_00229,2026-10-18T20:22:21.125228+00:00,1,25,1901.75,76.07,1,0,0.04,0.0,3,0.0365,desktop_safari,paypal
ACC_003702,RING_00229,2026-07-17T01:04:58.857372+00:00,14,19,1291.24,67.96,0,0,0.0,0.0,2,0.0274,mobile_ios,paypal
ACC_003703,RING_00229,2027-02-28T22:50:24.878939+00:00,1,32,3420.48,106.89,2,1,0.0625,0.0312,1,0.0562,desktop_safari,credit_card
ACC_003704,RING_00229,2026-06-25T07:40:54.400073+00:00,36,33,2696.43,81.71,1,0,0.0303,0.0,1,0.0407,desktop_safari,paypal
ACC_003705,RING_00229,2026-07-26T00:07:30.246550+00:00,5,27,1773.9,65.7,1,0,0.037,0.0,2,0.0101,desktop_safari,paypal
ACC_003706,RING_00229,2027-01-24T21:21:26.307233+00:00,1,30,3860.1,128.67,1,0,0.0333,0.0,1,0.0715,desktop_safari,paypal
ACC_003707,RING_00229,2026-07-25T15:19:31.165010+00:00,6,13,901.94,69.38,1,0,0.0769,0.0,2,0.0774,desktop_chrome,credit_card
ACC_003708,RING_00230,2026-10-15T02:11:48.570893+00:00,1,8,316.24,39.53,0,0,0.0,0.0,0,0.0565,mobile_ios,credit_card
ACC_003709,RING_00230,2026-05-15T07:43:07.526865+00:00,77,9,884.07,98.23,0,0,0.0,0.0,1,0.0627,mobile_ios,credit_card
ACC_003710,RING_00230,2026-05-28T22:42:59.065060+00:00,64,4,427.84,106.96,0,0,0.0,0.0,0,0.0128,mobile_ios,credit_card
ACC_003711,RING_00230,2026-09-14T00:07:19.216236+00:00,1,15,1449.75,96.65,0,0,0.0,0.0,1,0.0525,mobile_ios,credit_card
ACC_003712,RING_00230,2026-04-16T04:48:05.312492+00:00,106,14,1241.94,88.71,1,0,0.0714,0.0,1,0.0285,mobile_ios,credit_card
ACC_003713,RING_00230,2026-09-26T01:02:02.707788+00:00,1,15,609.15,40.61,0,0,0.0,0.0,1,0.0101,mobile_ios,credit_card
ACC_003714,RING_00230,2027-01-05T04:09:50.698755+00:00,1,5,530.4,106.08,0,0,0.0,0.0,0,0.0447,mobile_ios,credit_card
ACC_003715,RING_00230,2026-08-05T01:13:13.130657+00:00,1,11,759.77,69.07,0,0,0.0,0.0,1,0.0206,mobile_ios,credit_card
ACC_003716,RING_00230,2026-09-03T06:40:36.756652+00:00,1,7,631.68,90.24,0,0,0.0,0.0,1,0.0253,mobile_ios,credit_card
ACC_003717,RING_00230,2026-04-30T17:17:55.415928+00:00,92,13,845.52,65.04,0,0,0.0,0.0,1,0.0424,mobile_ios,credit_card
ACC_003718,RING_00230,2026-06-11T18:19:28.748200+00:00,50,9,932.22,103.58,0,0,0.0,0.0,1,0.0768,mobile_ios,credit_card
ACC_003719,RING_00230,2026-04-02T06:47:23.660559+00:00,120,10,503.3,50.33,0,0,0.0,0.0,1,0.0451,mobile_ios,credit_card
ACC_003720,RING_00230,2026-11-28T03:39:38.421888+00:00,1,7,735.91,105.13,0,0,0.0,0.0,1,0.0755,mobile_ios,credit_card
ACC_003721,RING_00230,2026-11-16T20:43:46.084350+00:00,1,15,965.1,64.34,0,0,0.0,0.0,1,0.0358,mobile_ios,credit_card
ACC_003722,RING_00230,2026-07-09T19:11:19.966120+00:00,22,13,1292.85,99.45,1,0,0.0769,0.0,1,0.0463,mobile_ios,credit_card
ACC_003723,RING_00231,2026-01-18T07:54:16.470037+00:00,194,19,5610.13,295.27,16,14,0.8421,0.7368,10,0.7009,desktop_chrome,credit_card
ACC_003724,RING_00231,2026-01-15T21:36:26.064377+00:00,197,25,11220.5,448.82,22,20,0.88,0.8,12,0.7338,desktop_chrome,credit_card
ACC_003725,RING_00231,2026-01-07T16:39:46.419772+00:00,205,32,9403.84,293.87,29,26,0.9062,0.8125,14,0.8517,desktop_chrome,credit_card
ACC_003726,RING_00231,2026-01-08T23:46:03.161165+00:00,204,34,14624.42,430.13,29,26,0.8529,0.7647,19,0.8486,desktop_chrome,credit_card
ACC_003727,RING_00231,2026-01-18T05:52:00.622100+00:00,194,34,14949.8,439.7,32,30,0.9412,0.8824,15,0.7185,desktop_chrome,credit_card
ACC_003728,RING_00231,2026-01-13T17:17:18.222355+00:00,199,21,9102.03,433.43,19,18,0.9048,0.8571,19,0.8298,desktop_chrome,credit_card
ACC_003729,RING_00231,2026-01-09T15:57:03.014921+00:00,203,30,8202.3,273.41,27,26,0.9,0.8667,18,0.7851,desktop_chrome,credit_card
ACC_003730,RING_00231,2026-01-17T02:47:42.524789+00:00,195,22,9985.14,453.87,19,18,0.8636,0.8182,16,0.8243,desktop_chrome,credit_card
ACC_003731,RING_00232,2027-05-29T13:55:14.226841+00:00,1,14,2001.72,142.98,0,0,0.0,0.0,1,0.0259,desktop_chrome,credit_card
ACC_003732,RING_00232,2026-10-19T00:32:14.683542+00:00,1,19,1109.98,58.42,0,0,0.0,0.0,1,0.0337,mobile_ios,credit_card
ACC_003733,RING_00232,2027-07-15T18:15:19.088739+00:00,1,18,1571.04,87.28,0,0,0.0,0.0,2,0.0567,mobile_ios,debit_card
ACC_003734,RING_00232,2027-03-24T23:13:11.138466+00:00,1,39,4429.62,113.58,2,1,0.0513,0.0256,3,0.0168,desktop_chrome,debit_card
ACC_003735,RING_00232,2027-04-23T20:44:22.243115+00:00,1,37,3889.44,105.12,2,1,0.0541,0.027,3,0.0451,mobile_ios,credit_card
